age,gender,income,employment_status,credit_score,loan_amount,previous_defaults,education,loan_approved
66,Male,67100.0,Self-Employed,681.0,10300.0,0,PhD,1
42,Female,26900.0,Employed,813.0,42300.0,0,Bachelor,0
33,Male,44700.0,Employed,636.0,18600.0,0,Bachelor,1
41,Female,19700.0,Employed,579.0,7000.0,0,Bachelor,1
21,Female,43700.0,Unemployed,632.0,12000.0,0,Bachelor,0
39,Male,80400.0,Employed,543.0,7400.0,1,Master,1
53,Male,81600.0,Self-Employed,850.0,12400.0,0,Bachelor,1
24,Female,110800.0,Employed,726.0,22300.0,0,Bachelor,1
62,Male,65800.0,Employed,606.0,26100.0,0,High School,1
23,Male,50900.0,Self-Employed,673.0,29900.0,3,High School,0
47,Female,62200.0,Employed,671.0,12400.0,0,High School,1
61,Female,56400.0,Employed,802.0,14600.0,0,Bachelor,1
55,Female,26800.0,Self-Employed,850.0,23500.0,3,High School,0
48,Female,18800.0,Self-Employed,772.0,30300.0,2,Bachelor,0
26,Male,62400.0,Employed,743.0,16600.0,0,High School,1
26,Male,114300.0,Unemployed,707.0,26500.0,0,Master,1
64,Female,63700.0,Employed,690.0,12900.0,0,High School,1
43,Female,18000.0,Retired,688.0,5000.0,0,Bachelor,1
53,Male,31000.0,Self-Employed,690.0,31100.0,0,High School,1
36,Female,36400.0,Employed,663.0,25300.0,1,High School,0
44,Male,18000.0,Employed,642.0,17000.0,1,Master,0
25,Male,20200.0,Employed,590.0,20000.0,0,Bachelor,1
61,Male,39400.0,Employed,660.0,36100.0,0,Bachelor,1
62,Male,45700.0,Employed,569.0,17900.0,0,Bachelor,1
33,Male,24500.0,Employed,632.0,3200.0,0,Bachelor,1
67,Male,19700.0,Employed,671.0,5300.0,0,Bachelor,1
32,Male,72900.0,Self-Employed,702.0,40300.0,0,Bachelor,1
25,Female,33100.0,Employed,701.0,25700.0,2,Bachelor,0
57,Female,35600.0,Employed,722.0,35700.0,1,PhD,0
51,Female,30500.0,Employed,715.0,44000.0,0,Bachelor,0
48,Female,27300.0,Self-Employed,832.0,42500.0,4,Bachelor,0
48,Male,77000.0,Employed,821.0,7700.0,0,Bachelor,1
50,Male,25900.0,Self-Employed,647.0,16000.0,2,Bachelor,0
38,Female,43900.0,Employed,758.0,10600.0,0,Bachelor,1
64,Male,40300.0,Employed,665.0,19900.0,0,Bachelor,1
47,Female,18000.0,Employed,538.0,8000.0,0,Bachelor,1
55,Male,45300.0,Employed,737.0,18500.0,0,PhD,1
46,Female,18500.0,Employed,635.0,6400.0,1,Bachelor,0
59,Male,55100.0,Employed,622.0,14600.0,0,High School,1
38,Female,22200.0,Employed,630.0,43300.0,0,High School,0
53,Female,52100.0,Self-Employed,616.0,12000.0,0,Master,1
45,Female,32400.0,Employed,836.0,11900.0,1,Bachelor,1
51,Male,28600.0,Employed,578.0,19400.0,0,Bachelor,1
57,Female,44600.0,Retired,667.0,20100.0,0,Bachelor,1
22,Female,19200.0,Employed,536.0,21800.0,0,Bachelor,0
53,Female,38800.0,Employed,618.0,11200.0,0,High School,1
59,Female,59300.0,Retired,568.0,12600.0,0,Bachelor,1
63,Female,67600.0,Retired,724.0,18800.0,0,Bachelor,1
63,Male,31800.0,Employed,550.0,32500.0,1,Bachelor,0
52,Female,34300.0,Employed,802.0,11600.0,0,Bachelor,1
38,Female,19000.0,Employed,568.0,16000.0,0,Bachelor,0
37,Female,27600.0,Self-Employed,592.0,5600.0,3,High School,0
54,Male,18400.0,Unemployed,737.0,13900.0,1,High School,0
59,Male,50000.0,Employed,840.0,20400.0,0,Bachelor,1
27,Female,61100.0,Self-Employed,643.0,30400.0,2,Master,0
62,Female,32000.0,Employed,731.0,11300.0,0,Bachelor,1
55,Male,23600.0,Employed,591.0,20000.0,0,Bachelor,1
50,Female,46800.0,Self-Employed,637.0,21200.0,0,High School,1
32,Male,26000.0,Employed,671.0,6200.0,0,PhD,1
55,Male,56200.0,Employed,610.0,8500.0,1,Bachelor,1
31,Male,105600.0,Retired,777.0,24400.0,0,Bachelor,1
64,Male,25800.0,Employed,748.0,18700.0,0,Bachelor,1
24,Female,27700.0,Employed,635.0,19100.0,0,High School,1
45,Male,19300.0,Self-Employed,472.0,10300.0,0,High School,1
52,Female,43200.0,Retired,618.0,7600.0,0,Master,1
40,Female,41700.0,Self-Employed,787.0,24000.0,3,High School,0
51,Female,35100.0,Employed,669.0,19900.0,0,Master,1
24,Female,40500.0,Employed,767.0,5600.0,2,Bachelor,0
58,Male,23800.0,Employed,820.0,17000.0,0,Bachelor,1
67,Female,18000.0,Employed,732.0,52500.0,0,Bachelor,0
21,Female,27500.0,Unemployed,776.0,25800.0,1,Master,0
23,Male,18000.0,Self-Employed,632.0,10500.0,0,High School,1
57,Female,25800.0,Employed,779.0,19900.0,1,Bachelor,0
42,Female,46900.0,Employed,662.0,15900.0,0,High School,1
37,Female,41400.0,Unemployed,615.0,48400.0,1,Bachelor,0
34,Female,18000.0,Self-Employed,850.0,9200.0,0,PhD,1
61,Female,67800.0,Employed,678.0,39300.0,1,High School,0
55,Male,36400.0,Employed,619.0,8800.0,0,Bachelor,1
33,Female,21000.0,Employed,716.0,22000.0,0,Bachelor,1
55,Female,33500.0,Self-Employed,588.0,26600.0,1,Master,0
63,Male,30000.0,Employed,573.0,36000.0,1,High School,0
22,Male,26000.0,Employed,662.0,28600.0,0,Bachelor,1
67,Male,60300.0,Employed,558.0,7200.0,0,PhD,1
33,Female,23100.0,Employed,640.0,18000.0,0,Bachelor,1
36,Female,44000.0,Employed,569.0,24500.0,0,Master,1
38,Male,20500.0,Unemployed,763.0,34600.0,1,Master,0
27,Female,39400.0,Unemployed,823.0,9200.0,0,Bachelor,1
65,Male,45800.0,Self-Employed,562.0,10300.0,0,Bachelor,1
56,Female,45900.0,Unemployed,850.0,7500.0,0,High School,1
61,Female,41800.0,Employed,745.0,18000.0,0,Bachelor,1
50,Female,35600.0,Employed,701.0,21200.0,0,High School,1
62,Male,23600.0,Self-Employed,551.0,22300.0,0,High School,0
61,Male,23700.0,Employed,540.0,15400.0,0,High School,1
27,Male,46600.0,Employed,677.0,16900.0,0,Bachelor,1
35,Male,21400.0,Employed,665.0,16900.0,0,Bachelor,1
60,Female,19000.0,Employed,655.0,15700.0,0,High School,1
39,Female,82000.0,Employed,684.0,6000.0,0,Master,1
63,Female,35200.0,Employed,619.0,10200.0,1,Master,0
57,Female,55100.0,Employed,661.0,24900.0,0,Bachelor,1
22,Female,62100.0,Employed,680.0,13800.0,0,Bachelor,1
62,Female,41200.0,Self-Employed,850.0,13400.0,0,Bachelor,1
33,Female,33200.0,Employed,487.0,38600.0,0,Bachelor,0
60,Female,33500.0,Employed,712.0,34400.0,0,High School,1
61,Male,89700.0,Employed,687.0,11600.0,2,Bachelor,0
63,Male,30400.0,Self-Employed,682.0,44100.0,0,Bachelor,0
63,Male,43800.0,Employed,711.0,16000.0,0,High School,1
51,Female,56300.0,Employed,849.0,29100.0,0,High School,1
36,Female,45500.0,Retired,709.0,17700.0,0,Bachelor,1
62,Male,69000.0,Employed,553.0,12300.0,4,Master,0
64,Female,33100.0,Employed,711.0,29200.0,0,PhD,1
26,Female,56200.0,Employed,666.0,10500.0,0,Bachelor,1
48,Male,18000.0,Employed,628.0,16400.0,0,Bachelor,1
52,Male,78700.0,Retired,696.0,18000.0,1,Bachelor,1
64,Female,70400.0,Employed,670.0,14300.0,0,Bachelor,1
30,Female,34500.0,Employed,661.0,8000.0,0,High School,1
38,Female,50000.0,Employed,671.0,24400.0,0,Bachelor,1
24,Female,62700.0,Employed,580.0,31300.0,0,High School,1
29,Female,23900.0,Employed,741.0,19900.0,0,Bachelor,1
27,Female,37300.0,Employed,668.0,11400.0,0,Master,1
28,Female,20900.0,Employed,702.0,66200.0,0,PhD,0
63,Female,70900.0,Employed,606.0,15700.0,0,Bachelor,1
27,Male,60600.0,Self-Employed,585.0,15500.0,1,High School,0
61,Male,34900.0,Employed,648.0,3100.0,2,Bachelor,0
60,Male,32900.0,Employed,678.0,8600.0,0,Bachelor,1
23,Female,37300.0,Employed,645.0,36200.0,1,PhD,0
37,Female,25600.0,Self-Employed,687.0,120000.0,0,Master,0
22,Female,36800.0,Employed,497.0,39000.0,0,High School,0
35,Male,23900.0,Employed,850.0,9700.0,0,High School,1
66,Male,62900.0,Employed,615.0,24000.0,1,Master,1
49,Male,70900.0,Employed,582.0,14300.0,0,PhD,1
42,Male,64400.0,Employed,777.0,14500.0,0,High School,1
24,Female,22100.0,Employed,581.0,8300.0,1,Bachelor,0
26,Male,36200.0,Employed,697.0,24600.0,2,Bachelor,0
58,Male,53800.0,Self-Employed,581.0,8400.0,0,High School,1
46,Female,58900.0,Employed,654.0,4500.0,0,Master,1
31,Male,18000.0,Employed,655.0,14100.0,0,Bachelor,1
46,Male,58100.0,Employed,616.0,3900.0,0,High School,1
37,Female,21600.0,Employed,754.0,11100.0,0,High School,1
44,Male,37200.0,Employed,800.0,25800.0,0,PhD,1
48,Female,75300.0,Employed,615.0,35600.0,0,Bachelor,1
55,Female,70300.0,Employed,691.0,26400.0,0,Master,1
51,Female,77900.0,Employed,568.0,15700.0,0,Bachelor,1
33,Male,23500.0,Employed,689.0,13000.0,0,Bachelor,1
55,Female,26600.0,Self-Employed,750.0,10300.0,0,Bachelor,1
36,Male,30300.0,Employed,690.0,44000.0,0,Master,1
35,Male,37300.0,Unemployed,632.0,8500.0,1,Bachelor,0
63,Male,44700.0,Retired,658.0,19400.0,0,Bachelor,1
38,Female,76000.0,Employed,639.0,25700.0,1,Bachelor,1
67,Male,25200.0,Retired,662.0,5500.0,0,Master,1
57,Male,29300.0,Employed,625.0,4200.0,0,Bachelor,1
61,Female,81800.0,Employed,695.0,25700.0,0,Bachelor,1
47,Male,22500.0,Employed,578.0,7500.0,1,High School,0
55,Male,57700.0,Employed,443.0,21700.0,0,Bachelor,1
65,Male,38400.0,Employed,771.0,10700.0,1,Bachelor,1
55,Male,48700.0,Employed,675.0,21200.0,0,Master,1
48,Male,26800.0,Self-Employed,690.0,23000.0,4,High School,0
59,Male,57200.0,Employed,616.0,33000.0,2,PhD,0
58,Female,28900.0,Employed,643.0,23500.0,1,High School,0
29,Male,19700.0,Retired,589.0,20600.0,0,High School,0
32,Male,51000.0,Unemployed,780.0,51200.0,0,High School,0
35,Female,18000.0,Retired,637.0,10000.0,0,PhD,1
41,Male,30200.0,Unemployed,549.0,18600.0,0,Bachelor,0
55,Female,46400.0,Employed,737.0,31100.0,0,High School,1
62,Male,58600.0,Employed,776.0,3700.0,0,Bachelor,1
53,Male,74100.0,Employed,664.0,45000.0,0,PhD,1
39,Male,97600.0,Retired,808.0,16300.0,0,Master,1
43,Male,83800.0,Employed,705.0,23300.0,0,Bachelor,1
33,Male,44200.0,Employed,669.0,13400.0,0,High School,1
64,Male,70500.0,Employed,672.0,23500.0,1,Master,1
21,Male,43800.0,Employed,722.0,21100.0,0,Master,1
49,Male,56600.0,Employed,772.0,9200.0,2,Master,0
44,Male,29700.0,Employed,724.0,13900.0,4,Master,0
36,Male,50600.0,Employed,702.0,24400.0,0,Bachelor,1
45,Male,31700.0,Employed,686.0,43600.0,0,Master,1
43,Male,36800.0,Self-Employed,740.0,14400.0,0,Master,1
48,Female,50600.0,Self-Employed,626.0,8300.0,1,Master,0
67,Male,114200.0,Employed,552.0,22300.0,0,Bachelor,1
36,Female,48900.0,Unemployed,696.0,15100.0,0,Bachelor,1
63,Female,39900.0,Self-Employed,594.0,29200.0,0,Bachelor,1
58,Male,26500.0,Employed,553.0,11500.0,0,Master,1
31,Female,62800.0,Self-Employed,818.0,8000.0,0,High School,1
23,Female,33900.0,Self-Employed,398.0,46200.0,0,High School,0
35,Male,48400.0,Employed,733.0,13600.0,0,Bachelor,1
21,Male,57000.0,Employed,589.0,10500.0,0,Bachelor,1
27,Female,75500.0,Employed,612.0,12000.0,2,High School,0
21,Female,61200.0,Self-Employed,717.0,42000.0,0,Bachelor,1
52,Male,21800.0,Employed,850.0,71400.0,1,Bachelor,0
29,Male,18000.0,Employed,740.0,11200.0,0,Master,1
49,Male,57000.0,Employed,593.0,16000.0,0,High School,1
46,Male,41900.0,Employed,676.0,21900.0,0,Master,1
43,Female,48800.0,Employed,655.0,5900.0,1,Bachelor,1
65,Male,94800.0,Employed,504.0,13300.0,0,Master,1
63,Male,29500.0,Self-Employed,685.0,56100.0,1,Master,0
49,Female,76600.0,Self-Employed,623.0,14800.0,2,Master,0
58,Male,29600.0,Employed,743.0,38500.0,0,Bachelor,1
53,Male,87800.0,Employed,654.0,17300.0,0,High School,1
27,Female,58400.0,Employed,811.0,5000.0,0,High School,1
32,Female,18900.0,Self-Employed,710.0,32700.0,0,Bachelor,0
51,Male,32600.0,Employed,698.0,14600.0,0,Bachelor,1
52,Female,104600.0,Employed,847.0,42600.0,0,Bachelor,1
40,Male,98200.0,Retired,706.0,20400.0,1,Bachelor,1
37,Male,54300.0,Self-Employed,820.0,18100.0,0,Bachelor,1
56,Female,47900.0,Employed,584.0,23900.0,0,Bachelor,1
23,Male,45200.0,Employed,509.0,22700.0,0,High School,1
21,Male,49900.0,Employed,699.0,6400.0,2,Bachelor,0
47,Male,37400.0,Self-Employed,782.0,34100.0,0,Bachelor,1
67,Male,73500.0,Employed,583.0,17700.0,0,Bachelor,1
60,Male,53600.0,Employed,643.0,18300.0,0,Bachelor,1
53,Male,24800.0,Employed,538.0,23200.0,1,High School,0
40,Male,55700.0,Employed,677.0,31000.0,0,Bachelor,1
34,Male,43600.0,Employed,679.0,34000.0,0,Bachelor,1
56,Female,34300.0,Employed,732.0,26900.0,3,Master,0
25,Female,103700.0,Employed,637.0,6300.0,0,Bachelor,1
43,Female,42300.0,Employed,657.0,17300.0,0,High School,1
65,Female,18000.0,Employed,733.0,10300.0,0,Bachelor,1
35,Male,35600.0,Employed,698.0,20100.0,0,Bachelor,1
26,Male,66000.0,Employed,714.0,16000.0,0,Bachelor,1
53,Female,25300.0,Employed,752.0,61200.0,2,Bachelor,0
39,Female,64800.0,Employed,742.0,8000.0,0,High School,1
33,Female,24400.0,Self-Employed,850.0,18100.0,0,High School,1
49,Male,78300.0,Employed,718.0,19300.0,1,Bachelor,1
26,Male,30100.0,Self-Employed,718.0,13600.0,2,Master,0
35,Male,33700.0,Employed,654.0,17800.0,0,High School,1
36,Male,32400.0,Employed,685.0,65200.0,0,Bachelor,0
44,Female,54100.0,Self-Employed,571.0,22400.0,0,PhD,1
43,Female,100900.0,Employed,627.0,44700.0,0,Bachelor,1
30,Male,40400.0,Unemployed,776.0,13600.0,0,Bachelor,1
61,Female,39900.0,Employed,548.0,28700.0,1,High School,0
61,Female,30100.0,Employed,799.0,11100.0,0,Bachelor,1
37,Male,18000.0,Employed,654.0,10700.0,0,High School,1
64,Male,31700.0,Unemployed,603.0,6200.0,0,Master,1
65,Male,21400.0,Retired,657.0,9500.0,0,Bachelor,1
50,Male,18000.0,Employed,730.0,18600.0,0,Master,1
64,Male,38600.0,Employed,687.0,45600.0,1,Master,0
66,Male,30600.0,Employed,842.0,16800.0,0,Bachelor,1
30,Male,79900.0,Self-Employed,717.0,20700.0,0,High School,1
39,Male,26200.0,Employed,723.0,35900.0,1,Bachelor,0
49,Female,56100.0,Employed,726.0,14900.0,0,Master,1
22,Male,55600.0,Employed,692.0,10000.0,0,Bachelor,1
56,Female,78300.0,Self-Employed,659.0,10800.0,1,Master,1
39,Male,36600.0,Employed,689.0,35300.0,0,PhD,1
27,Female,77600.0,Self-Employed,699.0,19700.0,0,Bachelor,1
46,Male,53100.0,Self-Employed,675.0,19700.0,1,Bachelor,1
35,Male,70900.0,Employed,787.0,10600.0,0,Bachelor,1
67,Female,132900.0,Employed,778.0,40400.0,1,Bachelor,1
58,Female,37700.0,Employed,579.0,54600.0,0,High School,0
23,Female,43700.0,Employed,762.0,20000.0,0,High School,1
58,Male,33500.0,Employed,678.0,31300.0,1,High School,0
36,Male,86800.0,Self-Employed,654.0,12200.0,0,High School,1
22,Female,147600.0,Retired,740.0,38700.0,1,High School,1
51,Female,57900.0,Retired,704.0,25500.0,0,PhD,1
48,Female,18000.0,Self-Employed,604.0,8600.0,3,Bachelor,0
27,Female,25800.0,Employed,749.0,23700.0,1,High School,0
50,Male,71700.0,Employed,673.0,23600.0,0,Bachelor,1
63,Female,22600.0,Employed,747.0,20100.0,0,Bachelor,1
27,Male,29700.0,Employed,679.0,24500.0,0,High School,1
56,Male,29200.0,Employed,748.0,17500.0,1,Master,1
49,Male,38600.0,Employed,761.0,16200.0,0,High School,1
44,Male,45600.0,Unemployed,782.0,20900.0,3,High School,0
59,Male,18000.0,Retired,628.0,14600.0,0,High School,1
24,Male,18700.0,Unemployed,835.0,12200.0,0,Master,1
49,Female,18900.0,Employed,668.0,35100.0,0,Master,0
64,Male,20100.0,Unemployed,578.0,12800.0,0,Master,0
25,Female,40500.0,Employed,696.0,16400.0,0,Master,1
49,Male,44200.0,Employed,665.0,13500.0,0,High School,1
50,Male,66600.0,Employed,630.0,10700.0,0,Bachelor,1
49,Female,53000.0,Employed,684.0,45500.0,0,Bachelor,1
46,Male,30000.0,Retired,744.0,7600.0,2,PhD,0
39,Male,45000.0,Employed,708.0,22900.0,0,Bachelor,1
46,Male,68000.0,Employed,793.0,16700.0,0,Master,1
57,Male,35800.0,Employed,670.0,24000.0,2,Bachelor,0
47,Female,34400.0,Self-Employed,716.0,16300.0,0,Bachelor,1
50,Male,25000.0,Employed,701.0,24200.0,0,Bachelor,1
50,Female,26800.0,Self-Employed,838.0,21400.0,1,PhD,0
23,Male,56500.0,Employed,594.0,25700.0,0,Master,1
63,Female,40100.0,Employed,632.0,51300.0,0,Bachelor,0
27,Female,106900.0,Employed,850.0,5900.0,0,High School,1
29,Female,28600.0,Employed,661.0,18900.0,0,Bachelor,1
61,Male,58700.0,Employed,546.0,9900.0,0,Bachelor,1
62,Male,48700.0,Retired,849.0,11700.0,0,Bachelor,1
33,Male,38400.0,Self-Employed,597.0,10200.0,0,Bachelor,1
35,Female,32300.0,Employed,688.0,15100.0,0,High School,1
25,Female,54200.0,Employed,772.0,35400.0,0,Bachelor,1
49,Female,52600.0,Employed,757.0,14400.0,0,PhD,1
55,Male,44400.0,Self-Employed,606.0,22200.0,0,High School,1
47,Female,49700.0,Employed,850.0,30900.0,0,PhD,1
47,Female,40900.0,Self-Employed,725.0,10800.0,1,High School,0
28,Male,18000.0,Unemployed,676.0,11200.0,0,Bachelor,0
52,Male,41900.0,Employed,595.0,18000.0,3,High School,0
40,Female,35100.0,Employed,721.0,6100.0,0,Bachelor,1
30,Female,106200.0,Unemployed,808.0,60200.0,2,High School,0
33,Female,55100.0,Employed,656.0,18100.0,1,Master,1
49,Male,44400.0,Employed,531.0,25200.0,0,Bachelor,1
55,Female,50600.0,Employed,620.0,16000.0,0,Bachelor,1
28,Male,24100.0,Employed,652.0,26400.0,0,Master,1
49,Male,29600.0,Employed,550.0,16200.0,0,High School,1
51,Male,33900.0,Employed,725.0,25200.0,0,High School,1
61,Female,48700.0,Employed,742.0,39300.0,0,High School,1
50,Female,32300.0,Self-Employed,619.0,4800.0,1,Bachelor,0
42,Female,31200.0,Employed,752.0,26900.0,0,High School,1
41,Male,23500.0,Employed,602.0,13100.0,0,Bachelor,1
32,Female,40600.0,Employed,567.0,9300.0,2,High School,0
31,Male,43600.0,Self-Employed,590.0,7600.0,0,Bachelor,1
22,Female,49700.0,Employed,610.0,19100.0,1,Master,0
61,Male,28300.0,Employed,747.0,21400.0,0,Bachelor,1
22,Male,48300.0,Employed,727.0,12400.0,0,Bachelor,1
54,Male,23900.0,Employed,602.0,8500.0,0,Bachelor,1
23,Male,36000.0,Employed,623.0,19300.0,0,Bachelor,1
36,Female,46700.0,Employed,830.0,18800.0,0,Bachelor,1
24,Male,35300.0,Employed,750.0,25900.0,0,Master,1
43,Male,18400.0,Self-Employed,560.0,27200.0,0,High School,0
40,Female,19500.0,Employed,793.0,36300.0,0,High School,0
45,Male,44800.0,Self-Employed,850.0,27000.0,0,High School,1
50,Female,53600.0,Employed,678.0,6800.0,0,High School,1
38,Female,47600.0,Employed,654.0,17900.0,0,High School,1
62,Female,54300.0,Unemployed,644.0,32900.0,3,High School,0
31,Male,34900.0,Employed,654.0,30000.0,0,Bachelor,1
49,Female,58100.0,Employed,745.0,77500.0,1,High School,0
37,Female,47500.0,Employed,626.0,30700.0,0,High School,1
46,Male,29200.0,Employed,745.0,8000.0,0,Bachelor,1
43,Male,51900.0,Employed,680.0,7000.0,0,High School,1
40,Female,46500.0,Employed,630.0,18600.0,0,Master,1
65,Female,92600.0,Unemployed,710.0,19700.0,0,Bachelor,1
22,Female,80000.0,Employed,662.0,13000.0,0,Bachelor,1
44,Female,38300.0,Unemployed,626.0,28600.0,0,Bachelor,0
51,Female,32600.0,Employed,678.0,4000.0,0,Bachelor,1
47,Male,87500.0,Employed,679.0,13700.0,0,High School,1
22,Male,52900.0,Employed,639.0,4600.0,3,High School,0
34,Male,36800.0,Employed,611.0,11500.0,0,Bachelor,1
24,Female,18000.0,Employed,688.0,14600.0,0,Bachelor,1
33,Male,27500.0,Employed,698.0,33900.0,0,High School,1
56,Female,26600.0,Self-Employed,714.0,8700.0,0,High School,1
55,Female,37300.0,Employed,711.0,16600.0,0,PhD,1
64,Female,54700.0,Employed,792.0,13200.0,3,Master,0
28,Male,59000.0,Employed,588.0,16800.0,0,Bachelor,1
22,Female,85000.0,Retired,815.0,14300.0,0,Bachelor,1
26,Male,63900.0,Employed,566.0,15500.0,0,Bachelor,1
51,Female,20900.0,Employed,786.0,12200.0,0,High School,1
30,Male,67200.0,Employed,723.0,22500.0,0,Bachelor,1
64,Male,95500.0,Employed,636.0,34900.0,0,High School,1
41,Female,93100.0,Employed,474.0,18500.0,0,Bachelor,1
62,Male,21900.0,Employed,553.0,60200.0,0,High School,0
30,Male,36500.0,Employed,626.0,18900.0,0,High School,1
43,Female,64900.0,Employed,718.0,29200.0,0,Master,1
23,Female,22500.0,Self-Employed,635.0,11400.0,0,Master,1
52,Female,18000.0,Employed,677.0,16800.0,0,Master,1
40,Female,47000.0,Employed,643.0,15000.0,0,Master,1
30,Female,28600.0,Employed,694.0,8700.0,1,Master,0
49,Male,18000.0,Employed,562.0,11400.0,0,High School,1
61,Male,74200.0,Employed,658.0,22300.0,0,Bachelor,1
66,Male,43600.0,Employed,725.0,39000.0,0,Bachelor,1
54,Female,30900.0,Employed,850.0,25300.0,0,High School,1
57,Female,24800.0,Employed,752.0,22100.0,0,PhD,1
40,Male,43800.0,Self-Employed,664.0,10800.0,0,High School,1
28,Male,51900.0,Employed,626.0,24100.0,0,Bachelor,1
27,Female,47200.0,Employed,719.0,12300.0,0,Master,1
26,Male,18800.0,Employed,609.0,8900.0,0,High School,1
31,Female,50900.0,Employed,692.0,10500.0,2,Bachelor,0
64,Male,56800.0,Employed,707.0,16800.0,0,Bachelor,1
38,Female,33800.0,Employed,663.0,13000.0,1,Bachelor,0
62,Male,67500.0,Employed,763.0,21400.0,0,Bachelor,1
49,Female,26200.0,Employed,672.0,14400.0,2,Master,0
45,Female,76500.0,Employed,642.0,21300.0,1,Bachelor,1
41,Female,42900.0,Self-Employed,637.0,15000.0,0,High School,1
66,Female,31300.0,Employed,570.0,17500.0,2,Master,0
23,Female,34200.0,Employed,559.0,10000.0,0,Bachelor,1
38,Female,66100.0,Employed,731.0,42700.0,0,High School,1
44,Male,45200.0,Employed,806.0,6800.0,3,High School,0
67,Female,55400.0,Employed,850.0,80300.0,0,High School,1
58,Female,68700.0,Employed,775.0,24000.0,0,High School,1
30,Male,30900.0,Employed,724.0,7100.0,1,High School,1
47,Female,42800.0,Employed,706.0,19100.0,0,High School,1
32,Female,35900.0,Employed,791.0,20600.0,0,Bachelor,1
27,Female,66700.0,Employed,649.0,44200.0,0,PhD,1
37,Male,33100.0,Employed,833.0,8000.0,0,Master,1
21,Male,41100.0,Retired,677.0,8000.0,0,Bachelor,1
46,Female,126500.0,Employed,702.0,22200.0,0,Bachelor,1
35,Female,76300.0,Employed,682.0,20300.0,0,Master,1
53,Male,23900.0,Employed,776.0,43500.0,1,High School,0
57,Female,63000.0,Employed,679.0,9900.0,0,Bachelor,1
67,Female,56600.0,Self-Employed,714.0,9400.0,0,Bachelor,1
51,Male,23100.0,Employed,576.0,55400.0,0,Master,0
55,Female,38000.0,Employed,664.0,17500.0,3,Bachelor,0
21,Male,25000.0,Employed,769.0,11500.0,0,Master,1
28,Male,18000.0,Employed,608.0,27500.0,0,High School,0
32,Male,37300.0,Employed,678.0,5300.0,0,High School,1
39,Female,31200.0,Employed,677.0,22600.0,0,Bachelor,1
45,Male,23100.0,Employed,630.0,12300.0,0,Bachelor,1
52,Male,39900.0,Employed,767.0,13300.0,2,Bachelor,0
32,Male,18000.0,Employed,722.0,39200.0,0,Master,0
33,Female,41000.0,Unemployed,757.0,23300.0,0,High School,0
48,Female,40400.0,Employed,769.0,9200.0,0,High School,1
21,Male,56400.0,Employed,683.0,18600.0,0,High School,1
26,Male,18000.0,Self-Employed,814.0,19300.0,0,Master,1
28,Female,117000.0,Unemployed,577.0,15400.0,0,Bachelor,1
24,Male,96600.0,Employed,667.0,10100.0,1,High School,1
